whitesell	Joseph Woodson "Pops" Whitesell Photographs	&lt;p&gt;2,600 glass plate negatives by noted New Orleans photographer Joseph Woodson “Pops” Whitesell (1876 – 1958).&lt;/p&gt;&lt;p&gt;Internationally-renowned, Whitesell was one of the most exhibited photographers of his day, including an exhibition of his work at the Smithsonian in 1946. Today his work is part of the permanent collections of many institutions, including the Brooklyn Museum, the Smithsonian, the Chicago Historical Society, the New Orleans Museum of Art, and the Louisiana State Museum.&lt;/p&gt;&lt;p&gt;Whitesell moved to New Orleans from his native Indiana in 1918. By 1921 he had established a studio in the French Quarter where he became a noted portrait photographer. In addition to documenting New Orleans society, including debutantes, wedding parties, boards of directors, and Carnival royalty, Whitesell was a central figure of French Quarter bohemia and was part of the arts and preservation movement that became known as the French Quarter Renaissance.&lt;/p&gt;&lt;p&gt;tulane record tulane:jrphil193050&lt;/p&gt;
porter	Lansing Porter Family Papers, 1861-1863, 1906	&lt;p&gt;tulane record tulane:jrphil193050&lt;/p&gt;
p15140coll38	Leon Trice Louisiana Political Photographs	&lt;p&gt;This collection of Louisiana political photographs spans the 1920s through the 1940s; most of the photographs are from the late 1920s through the 1930s. It depicts many of Louisiana's most famous elected officials in a variety of situations: campaigning, at home with family, in staged photo opportunities, at work, and even lying in repose. Among the political leaders featured are Huey P. Long, Earl Long, Richard Leche, O.K. Allen, and others.&lt;/p&gt;&lt;p&gt;Leon Trice was a New Orleans area photographer active from 1920 to 1972. He worked for the New Orleans States newspaper and later for the Associated Press. He also ran his own studio.&lt;/p&gt;&lt;p&gt;tulane record tulane:jrphil193050&lt;/p&gt;
lionstale	Lion’s Tale (2000)	&lt;p&gt;Lion’s Tale is a documentary produced and directed Mary Anne Mushatt. It provides a platform for residents of Louisiana’s River Road, giving voice and presence to the stories of their people.Individuals, past and present, who, by living their lives created the diverse and vibrant communities that give the region vitality and root them in their shared history.Members of the African-American community and Houma Nation tell their stories, bringing the lore and legacy of the past into their own homes.As Cathy Hambrick, of the River Road African-American Museum states, “This is all about us, and it’s not negative … We are the descendants of the survivors.”&lt;/p&gt;&lt;p&gt;tulane record tulane:jrphil193050&lt;/p&gt;
p15140coll15	Lippman Collection of Civil War Postal Covers	&lt;p&gt;Postal covers are envelopes with printed designs commemorating an event, person, or cause. These postal covers were created during the Civil War in support of the Union, with one postal cover declaring support for the Confederacy. They include symbols and allegories for Union causes, Union slogans, images of Union heroes, and caricatures of Confederate leaders. They are an unusual resource for studying the popular culture and social history of the Civil War.&lt;/p&gt;&lt;p&gt;These covers were collected by Alfred S. Lippman of Morgan City, Louisiana, who donated them to the Louisiana Research Collection in 2009. An attorney, Lippman has been active in civic and business affairs. Among his many contributions are his services on the boards of the Morgan City Harbor and Terminal District, 1967-2004 (President, 1972-1978-1999); Louisiana Board of Tax Appeals, 1980-1985; the Pan American Commission, 1990-1992; the Board of Supervisors, Louisiana Universities, 2000-2005; Whitney National Bank and Whitney Holding Corp., 1997- present; and the United States Coast Guard Foundation, 1990-2005.&lt;/p&gt;&lt;p&gt;For more information please visit the LaRC website: &lt;a href="http://larc.tulane.edu/"&gt;http://larc.tulane.edu/&lt;/a&gt;&lt;/p&gt;&lt;p&gt;This project was made possible in part by the generous support of the Gail and Alfred S. Lippman Family Fund.&lt;/p&gt;&lt;p&gt;tulane record tulane:jrphil193050&lt;/p&gt;
p15140coll58	Louisiana Menu and Restaurant Collection	&lt;p&gt;The Louisiana Research Collection (LaRC) preserves extensive holdings documenting Louisiana's food and cooking culture, including several thousand menus, restaurant brochures, bar flyers, and other items essential for understanding the cuisine and food industry of our state.&lt;/p&gt;&lt;p&gt;This online collection comprises three parts. Currently available are restaurant menus from the 1930s to the present. LaRC also preserves menus and brochures for hotel restaurants, as well as drink lists and promotional flyers for bars. Those extend to the 1910s and will go online during the summer and fall of 2012. Third, LaRC preserves banquet menus for organizations holding meetings and conventions. Extending back to the 1870s, we hope to put those online in the fall of 2012 and spring of 2013.&lt;/p&gt;&lt;p&gt;While this online collection can be an invaluable service to researchers, we hope it will also spur a greater awareness of the importance of menus and restaurant brochures in documenting and preserving Louisiana foodways. This will therefore be an ongoing collection with new items added as we receive them.&lt;/p&gt;&lt;p&gt;If you have a Louisiana menu or a menu collection, please contact us at larc@tulane.edu or 504-314-7833 so we can permanently preserve it and make it available to researchers from around the world.&lt;p&gt;Note that LaRC's menu and food brochure collection is only one part of its extensive holdings about Louisiana's food heritage, including cookbooks, guidebooks, and publications of Louisiana food processors; publications and reports of food, dining, and agricultural trade organizations; and publications of food and wine clubs. The Louisiana Research Collection is a major research source for food professional organizations, clubs, and food service industries in Louisiana, preserving such serial titles as Dough Boy (Published in the Interest of the Southern Bakery Industry), Louisiana Grocer, and The Mixer, official organ of the Master Bakers' Association of New Orleans, as well as documents about Louisiana gourmand clubs, such as the Confrerie des chevaliers du Tastevin and the Ancient Order of Creole Gourmets.&lt;/p&gt;&lt;p&gt;LaRC also preserves archival holdings pertaining to food and foodways in Louisiana, such as the Lafcadio Hearn papers (which include Creole recipes, proverbs and remedies loaned to Hearn by Dr. Rudolph Matas), the Jackson Brewing Company records, and the recipe books of noted sculptor Angela Gregory's mother and grandmother.&lt;/p&gt;&lt;p&gt;To search our holdings and to learn more about how you can help preserve Louisiana's food heritage, please visit the LaRC website.&lt;/p&gt;&lt;p&gt;tulane record tulane:jrphil193050&lt;/p&gt;
p15140coll37	Louisiana Political Ephemera, 1860-1920	&lt;p&gt;Ephemera are small printed items such as pamphlets and leaflets. These political flyers, brochures, and campaign cards concern both New Orleans local elections and Louisiana statewide elections. They preserve a wealth of information including names, parties, factions, offices, and dates of elections. They also often include information about a candidate’s family, religion, race, political beliefs, social activities, and businesses.&lt;/p&gt;&lt;p&gt;tulane record tulane:jrphil193050&lt;/p&gt;
p15140coll47	Louisiana Sheet Music	&lt;p&gt;The Louisiana Sheet Music Collection is comprised of sheet music published in, or with topical relevance to, Louisiana (with an emphasis on New Orleans). Many important local composers are represented, including Basile Bares, Eugene Chassaignac, Edouard Dejan and Louis Moreau Gottschalk as well as several interesting, but lesser known, nineteenth-century composers. The collection covers 100 years in the history of local publishing (1838-1938) and represents a wide range of styles of popular and vernacular music, including Creole songs, nineteenth-century dance music, Confederate anthems, Mexican and Cuban danzas and danzon, ragtime, blues, and jazz.&lt;/p&gt;&lt;p&gt;tulane record tulane:jrphil193050&lt;/p&gt;
p16313coll59	M. O. Gershenzon Archive	&lt;p&gt;Rare photos of Mikhail Osipovich Gershenzon's family and letters from Gershenzon. Gershenzon (1869-1925) was an important scholar and philosopher of Russia's Silver Age; a mystic, he believed in the power of the "cosmos" to bring unity to the world and happiness to the individual. These rare photos and letters describe the life of a Russian intellectual in the decade before and after the October Revolution.&lt;/p&gt;&lt;p&gt;tulane record tulane:jrphil193050&lt;/p&gt;
50029	Margaret Garvey (Dolly Ducoing) Collection	&lt;p&gt;This collection consists of 229 postcards taken from a scrapbook belonging to Margaret Garvey, who was also referred to as Dolly or Dollie Ducoing. Postcards are dated or postmarked 1905 through 1912 and have been sent fromvarious locations throughout North and Central America and the United Kingdom.&lt;/p&gt;&lt;p&gt;tulane record tulane:jrphil193050&lt;/p&gt;
matasmem	Matas Library Memorabilia Collection	&lt;p&gt;The Matas Library Memorabilia Collections consist of objects and collections with health science historical interest, especially associated with Tulane people and events. The Matas Library has a number of historical collections primarily involved with the history of medicine and public health in Louisiana. The collections include collections of signatures, medals, diplomas, scientific instruments, matriculation tickets, etc.Various memorabilia collections were originally part of the Rudolph Matas estate or donated by Tulane Alumni and their families.Collection examples are: Light collection of scientific letters - a collection of correspondence and memoranda with autographs of renowned scientists donated by David S. Light, M.D.; The Benjamin Bernard Weinstein medal collection - Weinstein medallions, medical and scientific medals and various matriculation tickets from the early days of the Medical College of Louisiana.&lt;/p&gt;&lt;p&gt;tulane record tulane:jrphil193050&lt;/p&gt;
50761	A Confederacy of Dunces Media	&lt;p&gt;A collection of materials such as newspaper and magazine articles, clippings, advertisements, press releases, and book lists related to the publication and promotion of J.K. Toole's novel, A Confederacy of Dunces.&lt;/p&gt;&lt;p&gt;tulane record tulane:jrphil193050&lt;/p&gt;
p16313coll37	Mesoamerican Painted Manuscripts at the Latin American Library	&lt;p&gt;The Latin American Library at Tulane University is home to one of the premier collections of original Mexican pictorial manuscripts found within the United States. These treasures, along with extensive holdings of rare books, other original manuscript collections, comprehensive holdings of facsimile editions of other codices, and other scholarly research materials and primary sources, distinguish it as one of the world’s foremost collections for the study of Mesoamerican writing systems and painted manuscripts, pre-Columbian culture, and early Colonial Mexican history and society.&lt;/p&gt;&lt;p&gt;The digital collection, Mesoamerican Painted Manuscripts at the Latin American Library, presents images of the Library’s holdings of original and rare copies of Mexican manuscripts painted in the native pictorial tradition. They are painted on a variety of materials such as animal hide, maguey, amate or fig bark paper, linen, and European paper; their content dates to the early contact period (A.D. 1500 to 1700). The texts collected here represent a variety of themes: Aztec history and migrations, land claims and grants, property holdings, census data, fiscal and tribute accounts, and royal Mixtec genealogies.&lt;/p&gt;&lt;p&gt;Descripción....&lt;/p&gt;&lt;p&gt;La Biblioteca Latinoamericana de Tulane alberga una de las colecciones de manuscritos pictográficos originales mexicanos más importantes de los Estados Unidos. Estos tesoros, aunados a una notable colección de impresos raros y curiosos, manuscritos coloniales originales, ediciones facsimilares de otros códices, y otras fuentes primarias y secundarias hacen de esta colección una de las más significativas del mundo para el estudio de los sistemas de escritura y los manuscritos pictóricos indígenas mesoamericanos, así como de las culturas precolombinas y el período colonial mexicano en general.&lt;/p&gt;&lt;p&gt;La colección Manuscritos pictóricos mesoamericanos de la Biblioteca Latinoamericana ofrece imágenes digitales de los manuscritos originales y copias facsimilares raras de estilo pictográfico de los indígenas de México central. Los manuscritos se remontan a los siglos XVI y XVII, y están dibujados en diversas superficies, como piel de venado, papel de maguey, amate, e higo, tela de lino, y papel europeo. Está representada gran variedad de temas: la historia azteca y sus migraciones; pleitos y concesiones de tierras; disposición de propiedades; censos; cuentas fiscales y de tributo; y genealogías reales de familias mixtecas.&lt;/p&gt;&lt;p&gt;tulane record tulane:jrphil193050&lt;/p&gt;
p16313coll15	Mexican Incunabula (1559-1600) at the Latin American Library	&lt;p&gt;The first printing press in the New World is established in Mexico City in 1539. Because printing was conceived by the Spaniards as a tool for missionaries in the Christianization of Indian populations, these early imprints consisted primarily of grammars and vocabularies of native Indian languages, as well as instructional religious tracts.Mexican Incunabula at the Latin American Library (1559-1600) provides digital copies in pdf format of some of the earliest products of Mexican printing presses (1539-1600). In addition to making available some of the earliest imprints produced in the New World, this collection provides important and rare sources for the study of the first phases of the Spanish enterprise in the New World, as well as initial forms of encounter between Native Americans and Europeans. These works also provide valuable insights into native languages and cultures during the first decades of contact. Early Mexican imprints are quite rare.Of the 220 identified titles, only 136 are known to reside in institutions around the world. The Latin American Library houses nine of these unique titles. The total number of pages is approximately 2,600. The texts are in Spanish, Purépecha and Nahuatl.&lt;/p&gt;&lt;p&gt;The Mexican Incunabula at the Latin American Library (1559-1600) collection represents the Latin American Library’s contribution to a larger project called Impresos Mexicanos del Siglo XVI initiated by a small group of institutions in the United States and Mexico. The goal of the project is to create an on-line digital collection of early Mexican imprints that will include at least one copy of the existing 136 titles and as many additional versions of each as possible. The Primeros Libros de las Américas collection available at &lt;a href="http://www.primeroslibros.org"&gt;http://www.primeroslibros.org&lt;/a&gt; continues to grow as partner institutions join the project.&lt;/p&gt;&lt;p&gt;Descripción&lt;/p&gt;&lt;p&gt;En 1539, se establecióla primera imprenta del Nuevo Mundo en México.Dado que los españoles consideraban la imprenta como instrumento para la evangelización de los pueblos indígenas, estos primeros impresos consistían principalmente en gramáticas y vocabularios de idiomas nativos y tratados didácticos religiosos.La colección Mexican Incunabula at the Latin American Library (1559-1600)[Impresos Incunables Mexicanos (1559-1600) de la Biblioteca Latinoamericana] ofrece copias digitales en formato pdf de estos primeros productos de la imprentamexicana (1539-1600).Además de hacer disponibles en forma digital algunos de los primeros impresos del Nuevo Mundo, esta colección representa una fuente indispensable para el estudio de la primera fase de la empresa española en el Nuevo Mundo.Estas obras ofrecen también valiosos aportes sobre los primeros contactos entre indígenas y europeos, y también sobre las culturas e idiomas indígenas en estas primeras décadas.Losincunables mexicanos son obras sumamente raras.De los 220títulos identificados, se han identificado apenas 136 títulos en repositorios del mundo entero.Nueve de estos impresos se encuentran en el acervo de la Biblioteca Latinoamericana.En total, estos nueve incunables contienen aproximadamente 2.600 páginas.Los textos están en español, purépecha, y náhuatl.&lt;/p&gt;&lt;p&gt;Esta colección también representa la contribución de la Biblioteca Latinoamericana al proyecto llamado Impreso Mexicanos del Siglo XVI que se realizó un grupo de siete instituciones en los Estados Unidos y México. El objetivo definitivo del proyecto es construir una colección digital accesible por Internet de los primeros impresos mexicanos, y que consistirá por lo menos un ejemplar de cada impresión única sobreviviente y las cuantas copias sea posible.Se encuentra la colección de Primeros Libros de las Américas con la url: &lt;a href="http://www.primeroslibros.org"&gt;http://www.primeroslibros.org&lt;/a&gt;.&lt;/p&gt;&lt;p&gt;tulane record tulane:jrphil193050&lt;/p&gt;
p16313coll68	NOLA Hiphop and Bounce Archive	&lt;p&gt;For more than three decades now, hiphop and bounce music traditions in New Orleans have been central outlets for creativity, celebration, social critique, community gathering, and political and expressive art in the city. From the groundbreaking, internationally recognized Cash Money and No Limit record labels to the strong currents of underground hiphop and street rap that sustain the tradition, New Orleans has been a recognized hiphop locale since the 1990s. Meanwhile, the indigenous New Orleans bounce music tradition, born at block parties, dance clubs, and other community gatherings, had until very recently been little heard outside the city. Since Hurricane Katrina, bounce has become a force of its own, gaining massive popularity and influence internationally via artists like Big Freedia, Katey Red and Nicky da B (1990-2014), though its roots go back well over two decades.&lt;/p&gt;&lt;p&gt;tulane record tulane:jrphil193050&lt;/p&gt;
p16313coll84	New Orleans Independent Music Digital Collection	&lt;p&gt;New Orleans is home to a rich and diverse musical culture, one where the independently released album speaks to and of the local culture as much as the commercially produced album. This project seeks to collect, preserve, and provide access to this rich heritage by creating a platform in the digital environment that allows visitors to learn not only about local indie bands but also about the individual artists and the web of relationships that underlie the local New Orleans musical culture.&lt;/p&gt;&lt;p&gt;tulane record tulane:jrphil193050&lt;/p&gt;
p15140coll39	Newcomb College Scrapbooks	&lt;p&gt;Newcomb College long preserved some of the scrapbooks of its students in a vault on the historic women's campus. The scrapbooks today form one of the cornerstones to the Newcomb Archives and especially show the trajectories of lives in the period 1900-1945. The women sought to document diverse experiences. While no two albums are alike, the majority of the collection covers topics such as college athletics, plays and films, the city of New Orleans, social life, and academics. In addition, various albums such as that of Mary Jane Conover and Anne Crichton document travel while those of other scrapbook makers preserve memorabilia from summer camps, debutante parties, weddings, and political marches.&lt;/p&gt;&lt;p&gt;tulane record tulane:jrphil193050&lt;/p&gt;
nica	Nicaragua	&lt;p&gt;tulane record tulane:jrphil193050&lt;/p&gt;
66201	Photograph Albums and Scrapbooks	&lt;p&gt;tulane record tulane:jrphil193050&lt;/p&gt;
p16313coll42	Print Culture of the Civil Rights Movement, 1950-1980	&lt;p&gt;The Civil Rights Movement in the United States coincided with rapid changes in a variety of news and communications media. The expansion of television and documentary filmmaking brought images of the struggles of African Americans and those who supported civil rights into the homes of the American populace. However, control of the tone and content of electronic media was not always in the hands of those who were being documented. It was the democratization of various printed media that allowed civil rights leaders, workers, and organizations to circulate their combined, and sometimes contradictory, voices.&lt;/p&gt;&lt;p&gt;This digital collection is an expansion of the exhibition The Revolution Will Not Be...: Print Culture of the Civil Rights Movement held at the Amistad Research Center in 2011. As the nation’s oldest, largest, and arguably most comprehensive independent archives/library documenting the modern Civil Rights Movement, the Amistad Research Center has brought together relevant documents from a variety of archival collections, including the papers of activists such as John O’Neal Papers, Fannie Lou Hamer Papers, Clarie Collins Harvey, Connie Harse, John Lee Tilley, as well as the Eric Steele Wells collection, the Center’s own ephemera collection, and other sources. This project highlights the newspapers, posters, broadsides, pamphlets, fliers, and other printed ephemera produced by student and community groups, leading civil rights organizations, and individuals, which documented a revolutionary era.&lt;/p&gt;&lt;p&gt;Students, teachers, researchers, and others are encouraged to contact the Center about this digital collection and related materials on the Civil Rights Movement held at Amistad. For more information, please visit the Center’s website (http://www.amistadresearchcenter.org/)&lt;/p&gt;&lt;p&gt;tulane record tulane:jrphil193050&lt;/p&gt;
p16313coll4	Ralston Crawford Collection of Jazz Photography	&lt;p&gt;Ralston Crawford was a painter, lithographer and photographer. He was born in Ontario, Canada, in 1906, but grew up in Buffalo, New York, where his father worked as a cargo ship captain. At 20, he left home to work on tramp steamers, traveling to Caribbean and South American ports, but abandoned the sailor’s life after a year to enroll in classes at the Otis Art Institute in Los Angeles. After two terms at Otis, he moved east and resumed his studies at the Pennsylvania Academy of the Fine Arts and the Barnes Foundation in Pennsylvania, followed by a yearlong stint in Paris at the Academies Colarossi and Scandinave. By 1934 he was back in the U.S. preparing for his first solo exhibition of paintings at the Maryland Institute of Art. Crawford gained much critical and popular acclaim for his early work, which is most often associated with Precisionism – an American art movement characterized by simplified, geometric forms and themes of industrialization.&lt;/p&gt;&lt;p&gt;Never one to stay in one place for long, Crawford continued to make frequent trips to Europe, and he held posts as visiting professor and artist-in-residence at schools around the country, including the Honolulu School of Art, University of Southern California, Art Academy of Cincinnati and Louisiana State University. Despite his itinerant leanings, one place he returned to again and again was New Orleans.&lt;/p&gt;He first visited the city with camera in tow in 1938 and returned nearly every year for the rest of his life. A longtime jazz enthusiast, Crawford was drawn to the city’s parades and second lines, its bars and clubs, and of course, its musicians, many of whom he considered his closest friends. In 1949, during his tenure as visiting artist at Louisiana State University, he began methodically documenting the musical culture of the city through photography. Where he had previously used the camera as a tool to generate source material for his paintings, his New Orleans photos stand as works unto themselves and mark an important shift in his photography towards a more spontaneous, documentary approach.&lt;/p&gt;&lt;p&gt;According to curator Barbara Haskell of the Whitney Museum of American Art, Crawford had printed nearly 10,000 New Orleans photographs by the end of his life. The Hogan Jazz Archive’s Ralston Crawford Collection of Jazz Photography was acquired in 1961 and includes 741 of what Crawford deemed his best images New Orleans images. Richard B. Allen, former curator of the Archive, who often accompanied him on his photographic excursions, said Crawford “caught joy, grief, rituals, cheating, dancing, selling, boredom, drunkenness, religion, lust, sickness, hard work, friendship and so many other things.”1 In a piece he wrote for The Second Line magazine in 1953, Crawford provided a more understated description of the series: “I have gone and shall continue to go, to bars, night clubs, dances, churches and parades, because the sounds coming from these places are fine. Here is part of my reaction in pictures.”2&lt;/p&gt;&lt;p&gt;Ralston Crawford died in Houston in 1978 and was interred at St. Louis Cemetery No. 3 in New Orleans. According to his wishes, he had a traditional jazz funeral.&lt;/p&gt;&lt;p&gt;1 Anderson, J. Lee, “The Painter as Photographer,” Mississippi Rag, (August 1990): 1-5&lt;/p&gt;&lt;p&gt;2 Crawford, Ralston, “Ralston Crawford’s Photographs,” The Second Line 4 (July-August 1953): 1-12.&lt;/p&gt;&lt;p&gt;tulane record tulane:jrphil193050&lt;/p&gt;
p15140coll34	Registre Du Comite Medical De La Nouvelle Orleans, 1816-1854	&lt;p&gt;The Registre du Comité Medical de la Nouvelle Orleans is a handwritten manuscript detailing the minutes of the medical licensing board of Eastern Louisiana from 1816 to 1854. An index is included.&lt;/p&gt;&lt;p&gt;tulane record tulane:jrphil193050&lt;/p&gt;
book1	Sanborn Fire Insurance Map, Book 1, Volume 1	&lt;p&gt;tulane record tulane:jrphil193050&lt;/p&gt;
book2	Sanborn Fire Insurance Atlas, Book 2, Volume 2	&lt;p&gt;tulane record tulane:jrphil193050&lt;/p&gt;
sanborn	Sanborn Fire Insurance Maps&lt;p&gt;tulane record tulane:jrphil193050&lt;/p&gt;
amistadcase	Slavery and the U.S. Supreme Court: The Amistad Case	&lt;p&gt;On June 28, 1839, the schooner La Amistad set sail from Havana, Cuba, setting off a series of events that would have international and historical consequences. On board the schooner were 53 Africans who had been abducted from West Africa and sold in violation of international law. Their intended fate was enslavement on plantations down coast from Havana. On the third day out, the Africans revolted and ordered that the ship be guided toward the rising sun back to Africa, but each night the Cuban plantation owners who had purchased them from Havana’s slave market and survived the uprising changed course. Zigzagging for two months, the ship eventually was brought by northerly winds and currents to Long Island. Intercepted by the United States Navy, the Africans were jailed and charged with piracy and murder. In New York City, a group of Christian abolitionists, headed by Lewis Tappan, formed a defense committee. Attorney Roger Sherman Baldwin, with help from former President John Quincy Adams, took the case to the United States Supreme Court, which ruled in March 1841 that the Africans were free. This digital collection is comprised of correspondence, dating from 1839-1841, by abolitionists, pro-slavery advocates, governmental officials, and the Amistad Africans themselves, related to the development of efforts to provide legal assistance to the Africans. The resulting trials in the U.S. court system; the political interests on the part of the United States, Cuba, and Spain; and the personal experiences of the imprisoned Africans are detailed in these letters, which are housed in the archives of the American Missionary Association, an abolitionist missionary organization that grew out of the Amistad Committee’s efforts.&lt;/p&gt;&lt;p&gt;tulane record tulane:jrphil193050&lt;/p&gt;
p16313coll46	Social Framework: Photographs by Marion Palfi, 1945-1960	&lt;p&gt;"Social Framework: Photographs by Marion Palfi, 1945-1960," is a collection of photographs taken by Marion Palfi, a member of the New York Photo League. This collection captures a diverse spectrum of the American population and daily life from the end of the Second World War to 1960.&lt;/p&gt;&lt;p&gt;Palfi often chose to go where other photographers either did not go, or where they could not gain access. In so doing, Palfi used her camera to study society and document people who were often "forgotten" by mainstream society, but never-the-less constituted part of the American social fabric.&lt;/p&gt;&lt;p&gt;Therefore, aspects of social and economic life from the mid-1940s to the 1960s that were not presented in textbooks or other media during that period, are represented in the photos. For example, the collection features African American servicemen in uniform, as well as photographs of African Americans working in a wartime factory plant.&lt;/p&gt;&lt;p&gt;The economic disparity in the lives of the working class is evident in images of people waiting in line for jobs at an employment office, and in images of dilapidated housing in poor neighborhoods. The daily lives of southern African Americans is captured in photos of farming, church schools, laborers, and country scenes. Evidence of the racial discrimination African Americans endured at the hands of Jim Crow are imprinted on photographs of "Whites Only" segregation signs appearing on storefronts.&lt;/p&gt;&lt;p&gt;In addition to Southern scenes, New York's Harlem neighborhood is also displayed prominently. Photographs of Harlem buildings and residents, as well as of building entrances, including the now defunct Sydenham Hospital, were immortalized by Palfi's lens.&lt;/p&gt;&lt;p&gt;tulane record tulane:jrphil193050&lt;/p&gt;
p16313coll66	Sounding Translation	&lt;p&gt;Sounding Translation is an Internet-accessible interview series that features audio interviews in which translators reflect on the experience of translating contemporary poetry. As an ongoing digitized oral history project, it traces the development of relationships of exchange and collaboration among American poet-translators and their international peers working in languages including Arabic French, German, Spanish, Italian, and Portuguese.&lt;/p&gt;&lt;p&gt;tulane record tulane:jrphil193050&lt;/p&gt;
p16313coll64	Sounds of Louisiana	&lt;p&gt;New Orleans and the surrounding region offer a plethora of sounds that are culturally, geographically, and architecturally unique to the region. Among many other things, this collection serves as an auditory historical marker of the changing city, for as the city-scape changes, so do the sounds. This collection originates with the work of a group of sound artists actively creating new sound art in New Orleans. The earliest record of the phrase "sound art" dates from 1983 with William Hellerman's curated exhibition Sound/Art at New York's Sculpture Center. Although sound art became more prevalent in the 1990s, this art form has a number of much earlier antecedents. The earliest conceptualizations of noise as music were by the Italian futurist Luigi Russolo, who developed several noise machines between 1913 and 1921 and authored the "Futurist Manifesto" in which he wrote "...we delight much more in combining in our thoughts the noises of trams, of automobile engines, of carriages, and brawling crowds, than in hearing again the "Eroica" or the "Pastorale"(The Art of Noises, p. 25)."&lt;/p&gt;&lt;p&gt;In 1920, Erik Satie took this concept a step further with two performances of Musique d'ameublement, in which repetitive musical fragments were to be played as a backdrop (as if time repeats itself) while the audience participated in the performance through their movements across the performance space and conversation (thus representing the continuation of time). Perhaps the most commonly known precursor to sound art is musique concrete, developed in 1948 by Pierre Schaeffer. Musique concrete describes a style of composition in which composers re-use portions of existing recordings or make new recordings of sounds from the world around them (e.g. the sound made by a car crossing a specific bridge) and recombine them in a number of variations and alterations to create a new piece of music. Sound art, although still loosely defined, generally combines values and techniques from each of these earlier musical forms. As in musique concrete, existing recordings as well as field recordings of sounds captured in the local environment may be used as primary concepts of the work either in their original form or electronically altered. Similarly, like the work of Satie, sound art also includes some visual component (painting, photographic, film, sculpture, etc.) and the audience's experience of sound, visual, and space is often considered an intrinsic part of the work.&lt;/p&gt;&lt;p&gt;The sounds collected here are the field recordings of local sound artists, students, and faculty at Tulane University. While they were collected for possible integration into sound art and musical compositions, the sounds collected here more broadly represent an auditory history of New Orleans and the surrounding region, and may be linked to the streets, buildings, and neighborhoods of New Orleans and the surrounding region of the early 21st century. As such, these sounds have historical, cultural, architectural, and geographic significance. Although some sounds in this collection may be restricted in their use, many will be available for download and re-use under creative commons licenses.&lt;p&gt;tulane record tulane:jrphil193050&lt;/p&gt;
dent	Southern Journey Oral History Collection	&lt;p&gt;This collection of oral histories, completed from 1991 to 1994, contains narratives of 119 individuals describing the activities and people involved in the Civil Rights Movement in the southern states of North Carolina, South Carolina, Georgia, Alabama, Florida, and Mississippi. The narratives also detail daily life for the African American community during this volatile period in the United States.&lt;/p&gt;&lt;p&gt;These interviews were conducted by writer Tom Dent as research for the documentary and book project Southern Journey: A Return to the Civil Rights Movement. Inspiration for the project stemmed from Dent’s earlier experiences conducting a Mississippi Oral History Project (1978-1983) and researching the autobiography of his friend Andrew Young. He was influenced by the book Blue Highways by William Least Heat-Moon to travel throughout the American South and collect the stories of the Civil Rights Movement in a variety of cities and towns, including Greensboro (North Carolina), Orangeburg and Charleston (South Carolina), St. Augustine (Florida), Albany (Georgia), Selma (Alabama) and various towns in Mississippi. The interviews are arranged in alphabetical order within these town and state groups. Interviews of note include, John Marshall Kilimanjaro (Greensboro, North Carolina), Annie Devine (Canton, Mississippi), L.C. Dorsey (Mound Bayou, Mississippi), and Andrew Young (Atlanta, Georgia). His goal was to capture the voices and perspectives of the individuals who have rarely been heard from in the history of the movement.&lt;/p&gt;&lt;p&gt;tulane record tulane:jrphil193050&lt;/p&gt;
islandora_256	Student Registers	&lt;p&gt;Genealogists and researchers will be fascinated to scroll through the handwritten pages of these student registers for the Medical, Law, Collegiate, and University/Graduate Departments, Tulane High School, and Tulane College. Each volume reveals the list of student matriculates for each year as they registered; various types of information are recorded on each page. In most cases, the registering student signed the page in his own handwriting (the exception are the ledgers of alphabetically-arranged names; these were compiled at a later date by a registrar or clerical staff). These ledgers include the names of all male students who registered for coursework at the university (and at Tulane High School) from 1840-1900 or later, whether they graduated or not. For researchers who do not wish to traipse through time, or for those who have trouble deciphering nineteenth-century epigraphy, we have also digitized published lists of early graduates of many of the schools/colleges of the university. These lists were published as part of the university’s catalog/bulletin publication series, and they generally contain the names of all graduates for each school or college from the date of first degree awarded up to the date of publication (circa the early 1920s). These published lists exist for graduates of the schools of medicine, engineering, law, arts and sciences, and recipients of advanced degrees (Masters and Ph.D.s). Finally, The Ledger of Medical Graduates and Professors of the Medical College of Louisiana/University of Louisiana/Tulane University of Louisiana, 1834-1901 also includes a list of the early professors of the medical college/school, their titles and tenures, and the courses that they taught.&lt;/p&gt;&lt;p&gt;tulane record tulane:jrphil193050&lt;/p&gt;
registers	Student Registers	&lt;p&gt;tulane record tulane:jrphil193050&lt;/p&gt;
p16313coll75	The Architect's Eye	&lt;p&gt;"The Architect's Eye" incorporates highlights from the Southeastern Architectural Archive, the largest repository of architectural records in the southern United States. Selected drawings illustrate nineteenth-century architecture as practiced by the Crescent City's leading designers, many of whom were educated in Europe. Building types include residences, commercial and institutional buildings. Selected drawings hint at the ways in which architectural drafting techniques separated the specialist from the layman. In an era of increasing professionalization, one's ability to render the third dimension on a two-dimensional surface elevated the socioeconomic level of one's clientele and the scale of one's commissioned projects. The collection represents some of the most accomplished architectural designs produced in nineteenth-century New Orleans.&lt;/p&gt;&lt;p&gt;tulane record tulane:jrphil193050&lt;/p&gt;
